Stundenplan  WiSe 2014 Vers. 1.1.2 vom 08.10.2014
Semestergruppe  A-M


38
Name,Dozent,Raum,Tag,Anfang,Ende
BMT6-SNP/02,RTT/[Rüdi],0804,Mi,12:10,15:40
BMT6-SNP/02,RTT/[Rüdi],0865,Mi,12:10,15:40
BMT5-BUP/02,WNC/[Kre],0401,Do,8:10,11:25
BMT5-BUP/02,WNC/[Kre],0402,Do,8:10,11:25
BMT5-BU,WNC,1486,Di,8:10,11:25

48
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AT2,MNR,1486,Di,12:10,15:40
BMT5-ATP2/01,MNR/[Huß],0606,Mi,8:10,11:25
BMT5-PM/PMP,HLD/Kpn,,Mo,15:45,19:00
BMT5-PM/PMP,Hnm/Kpn,,Fr,8:15,11:30
BMT5-MD/MDP,BYR,MP-A5.14,Mo,12:15,19:00
BMT5-TMC/TMCP,Kle,MP-A5.14,Fr,12:15,15:30
BMT6-ED,GNZ,1065,Do,12:10,15:40
BMT6-SN,RTT,0804,Mi,12:10,15:40
BMT6-SN,RTT,0865,Mi,12:10,15:40
BMT5-BU,WNC,1486,Di,8:10,11:25

49
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-PM/PMP,HLD/Kpn,,Mo,15:45,19:00
BMT5-PM/PMP,Hnm/Kpn,,Fr,8:15,11:30
BMT5-MD/MDP,BYR,MP-A5.14,Mo,12:15,19:00
BMT5-TMC/TMCP,Kle,MP-A5.14,Fr,12:15,15:30
BMT5-BUP/01,WNC/[Kre],0401,Mi,8:10,11:25
BMT5-BUP/01,WNC/[Kre],0402,Mi,8:10,11:25
BMT5-ATP2/02,MNR/[Huß],0606,Di,12:10,15:40
BMT6-ED,GNZ,1065,Do,12:10,15:40
BMT6-SN,RTT,0804,Mi,12:10,15:40
BMT6-SN,RTT,0865,Mi,12:10,15:40
Stundenplan  WiSe 2014 Vers. 1.1.2 vom 08.10.2014
Semestergruppe  B-MT6


38, 42
Name,Dozent,Raum,Tag,Anfang,Ende
BMT6-RO/ROP,FGL ,MP-F304,Mo,12:15,15:30
BMT6-RO/ROP,FGL ,MP-F305,Mo,12:15,15:30
BMT6-RO/ROP,FGL ,MP-F340,Mo,12:15,15:30
BMT6-ED,GNZ,1065,Do,12:10,15:40
BMT6-RO/ROP,FGL ,MP-F214,Mo,15:45,19:00
BMT6-RO/ROP,FGL ,MP-F232,Mo,15:45,19:00
BMT6-RO/ROP,FGL ,MP-F328,Mo,15:45,19:00
BMT6-RO/ROP,FGL ,MP-F340,Mo,15:45,19:00
BMT6-HT/HTP,KCL ,MP-F102,Di,8:15,11:30
BMT6-HT/HTP,KCL ,MP-F340,Di,8:15,11:30

39-41, 45, 48, 51
Name,Dozent,Raum,Tag,Anfang,Ende
BMT6-BV,MSL,Stiftstr.69  R206,Mi,8:15,11:30
BMT6-RO/ROP,FGL ,MP-F304,Mo,12:15,15:30
BMT6-RO/ROP,FGL ,MP-F305,Mo,12:15,15:30
BMT6-RO/ROP,FGL ,MP-F340,Mo,12:15,15:30
BMT6-ED,GNZ,1065,Do,12:10,15:40
BMT6-RO/ROP,FGL ,MP-F214,Mo,15:45,19:00
BMT6-RO/ROP,FGL ,MP-F232,Mo,15:45,19:00
BMT6-RO/ROP,FGL ,MP-F328,Mo,15:45,19:00
BMT6-RO/ROP,FGL ,MP-F340,Mo,15:45,19:00
BMT6-SN,RTT,0804,Mi,12:10,15:40
BMT6-SN,RTT,0865,Mi,12:10,15:40
BMT6-HT/HTP,KCL ,MP-F102,Di,8:15,11:30
BMT6-HT/HTP,KCL ,MP-F340,Di,8:15,11:30

43, 46, 49, 55
Name,Dozent,Raum,Tag,Anfang,Ende
BMT6-BVP/01,MSL/[Loh],0709,Mi,8:15,11:30
BMT6-RO/ROP,FGL ,MP-F304,Mo,12:15,15:30
BMT6-RO/ROP,FGL ,MP-F305,Mo,12:15,15:30
BMT6-RO/ROP,FGL ,MP-F340,Mo,12:15,15:30
BMT6-ED,GNZ,1065,Do,12:10,15:40
BMT6-RO/ROP,FGL ,MP-F214,Mo,15:45,19:00
BMT6-RO/ROP,FGL ,MP-F232,Mo,15:45,19:00
BMT6-RO/ROP,FGL ,MP-F328,Mo,15:45,19:00
BMT6-RO/ROP,FGL ,MP-F340,Mo,15:45,19:00
BMT6-SN,RTT,0804,Mi,12:10,15:40
BMT6-SN,RTT,0865,Mi,12:10,15:40
BMT6-HT/HTP,KCL ,MP-F102,Di,8:15,11:30
BMT6-HT/HTP,KCL ,MP-F340,Di,8:15,11:30

44, 47, 50, 56
Name,Dozent,Raum,Tag,Anfang,Ende
BMT6-SNP/01 (geparkt),RTT/[Rüdi],0804,Mi,15:55,19:10
BMT6-SNP/01 (geparkt),RTT/[Rüdi],0865,Mi,15:55,19:10
BMT6-BV,MSL,Stiftstr.69  R206,Mi,8:15,11:30
BMT6-RO/ROP,FGL ,MP-F304,Mo,12:15,15:30
BMT6-RO/ROP,FGL ,MP-F305,Mo,12:15,15:30
BMT6-RO/ROP,FGL ,MP-F340,Mo,12:15,15:30
BMT6-EDP/01,GNZ/[Kor],0301,Do,12:10,15:40
BMT6-RO/ROP,FGL ,MP-F214,Mo,15:45,19:00
BMT6-RO/ROP,FGL ,MP-F232,Mo,15:45,19:00
BMT6-RO/ROP,FGL ,MP-F328,Mo,15:45,19:00
BMT6-RO/ROP,FGL ,MP-F340,Mo,15:45,19:00
BMT6-SNP/02,RTT/[Rüdi],0804,Mi,12:10,15:40
BMT6-SNP/02,RTT/[Rüdi],0865,Mi,12:10,15:40
BMT6-HT/HTP,KCL ,MP-F102,Di,8:15,11:30
BMT6-HT/HTP,KCL ,MP-F340,Di,8:15,11:30
Stundenplan  WiSe 2014 Vers. 1.1.2 vom 08.10.2014
Semestergruppe  E1a


38
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-PH1,MOE,1465,Do,12:10,15:40

39
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-EK/01,DRWL,1486,Fr,8:15,15:45
E1a-ET1,LI,1001,Di,8:10,11:25
E1a-PR1,NMN,1001,Mo,8:10,11:25
E1a-AN1,RAU,NB 01.12,Mi,8:55,11:25
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1a-AL,MWCH,NB 01.10,Mi,12:10,14:40
E1a-EK/02,DRWL,1283,Sa,8:15,15:45
E1a-EK/02,DRWL,1486,Sa,8:15,15:45
E1a-PH1,MOE,1465,Do,12:10,15:40
E1a-AN1 Tutor,,0265,Di,15:55,19:10
E1a-ANÜ1/01 u. 02,RAU,0865,Do,9:55,11:25
E1a-ET1,LI,1060,Di,12:10,15:40

40
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-ALÜ/01 u. 02,MWCH,0265,Mi,14:55,16:25
E1a-ET1,LI,1001,Di,8:10,11:25
E1a-PR1,NMN,1001,Mo,8:10,11:25
E1a-AN1,RAU,NB 01.12,Mi,8:55,11:25
E1a-AL,MWCH,NB 01.10,Mi,12:10,14:40
E1a-AN1 Tutor,,0265,Di,15:55,19:10
E1a-PRP1/03,NMN/[For],1365,Mo,12:10,15:40
E1a-ANÜ1/01 u. 02,RAU,0865,Do,9:55,11:25
E1a-ET1,LI,1060,Di,12:10,15:40

41
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-ALÜ/01 u. 02,MWCH,0265,Mi,14:55,16:25
E1a-PRP1/01,NMN/[For],1360,Mo,8:10,11:25
E1a-ET1,LI,1001,Di,8:10,11:25
E1a-AN1,RAU,NB 01.12,Mi,8:55,11:25
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1a-AL,MWCH,NB 01.10,Mi,12:10,14:40
E1a-AN1 Tutor,,0265,Di,15:55,19:10
E1a-PRP1/02,NMN/[For],1365,Mo,12:10,15:40
E1a-ANÜ1/01 u. 02,RAU,0865,Do,9:55,11:25
E1a-ET1,LI,1060,Di,12:10,15:40
E1a-PH1,MOE,MP-F310,Do,12:10,15:40

42
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-ETP1/01,LI/[Rac],0502,Di,12:10,15:40
E1a-ETP1/01,LI/[Rac],1360,Di,12:10,15:40
E1a-ET1,LI,1001,Di,8:10,11:25
E1a-PR1,NMN,1001,Mo,8:10,11:25
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1a-EK/01,DRWL,1281,Sa,8:15,15:45
E1a-EK/02,DRWL,1486,Fr,8:15,15:45
E1a-PRP1/03,NMN/[For],1365,Mo,12:10,15:40
E1a-ANÜ1/01 u. 02,RAU,0865,Do,9:55,11:25
E1a-PH1,MOE,MP-F310,Do,12:10,15:40
E1a-AN1 Tutor,,0265,Di,15:55,17:25

43
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-EK/01,DRWL,1486,Fr,8:15,15:45
E1a-ETP1/02,LI/[Rac],0502,Di,12:10,15:40
E1a-ETP1/02,LI/[Rac],1360,Di,12:10,15:40
E1a-ALÜ/01 u. 02,MWCH,0265,Mi,14:55,16:25
E1a-PRP1/01,NMN/[For],1360,Mo,8:10,11:25
E1a-ET1,LI,1001,Di,8:10,11:25
E1a-AN1,RAU,NB 01.12,Mi,8:55,11:25
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1a-AL,MWCH,NB 01.10,Mi,12:10,14:40
E1a-EK/02,DRWL,1283,Sa,8:15,15:45
E1a-EK/02,DRWL,1486,Sa,8:15,15:45
E1a-PH1 Tutor,,1065,Do,8:10,9:40
E1a-PRP1/02,NMN/[For],1365,Mo,12:10,15:40
E1a-ANÜ1/01 u. 02,RAU,0865,Do,9:55,11:25
E1a-PH1,MOE,MP-F310,Do,12:10,15:40
E1a-AN1 Tutor,,0265,Di,15:55,17:25

44
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-ETP1/03,LI/[Rac],0502,Di,12:10,15:40
E1a-ETP1/03,LI/[Rac],1360,Di,12:10,15:40
E1a-ALÜ/01 u. 02,MWCH,0265,Mi,14:55,16:25
E1a-ET1,LI,1001,Di,8:10,11:25
E1a-PR1,NMN,1001,Mo,8:10,11:25
E1a-AN1,RAU,NB 01.12,Mi,8:55,11:25
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1a-EK/01,DRWL,1281,Sa,8:15,15:45
E1a-AL,MWCH,NB 01.10,Mi,12:10,14:40
E1a-EK/02,DRWL,1486,Fr,8:15,15:45
E1a-PH1 Tutor,,1065,Do,8:10,9:40
E1a-PRP1/03,NMN/[For],1365,Mo,12:10,15:40
E1a-ANÜ1/01 u. 02,RAU,0865,Do,9:55,11:25
E1a-PH1,MOE,MP-F310,Do,12:10,15:40
E1a-AN1 Tutor,,0265,Di,15:55,17:25

45
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-ETP1/01,LI/[Rac],0502,Di,12:10,15:40
E1a-ETP1/01,LI/[Rac],1360,Di,12:10,15:40
E1a-ALÜ/01 u. 02,MWCH,0265,Mi,14:55,16:25
E1a-PRP1/01,NMN/[For],1360,Mo,8:10,11:25
E1a-ET1,LI,1001,Di,8:10,11:25
E1a-AN1,RAU,NB 01.12,Mi,8:55,11:25
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1a-AL,MWCH,NB 01.10,Mi,12:10,14:40
E1a-PH1 Tutor,,1065,Do,8:10,9:40
E1a-PRP1/02,NMN/[For],1365,Mo,12:10,15:40
E1a-ANÜ1/01 u. 02,RAU,0865,Do,9:55,11:25
E1a-PH1,MOE,MP-F310,Do,12:10,15:40
E1a-AN1 Tutor,,0265,Di,15:55,17:25

46
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-ETP1/02,LI/[Rac],0502,Di,12:10,15:40
E1a-ETP1/02,LI/[Rac],1360,Di,12:10,15:40
E1a-ALÜ/01 u. 02,MWCH,0265,Mi,14:55,16:25
E1a-ET1,LI,1001,Di,8:10,11:25
E1a-PR1,NMN,1001,Mo,8:10,11:25
E1a-AN1,RAU,NB 01.12,Mi,8:55,11:25
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1a-AL,MWCH,NB 01.10,Mi,12:10,14:40
E1a-PH1 Tutor,,1065,Do,8:10,9:40
E1a-PRP1/03,NMN/[For],1365,Mo,12:10,15:40
E1a-ANÜ1/01 u. 02,RAU,0865,Do,9:55,11:25
E1a-PH1,MOE,MP-F310,Do,12:10,15:40
E1a-AN1 Tutor,,0265,Di,15:55,17:25
E1a/b-EK/03,SHNK,1281,Sa,9:00,16:00

47
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-ETP1/03,LI/[Rac],0502,Di,12:10,15:40
E1a-ETP1/03,LI/[Rac],1360,Di,12:10,15:40
E1a-ALÜ/01 u. 02,MWCH,0265,Mi,14:55,16:25
E1a-PRP1/01,NMN/[For],1360,Mo,8:10,11:25
E1a-ET1,LI,1001,Di,8:10,11:25
E1a-AN1,RAU,NB 01.12,Mi,8:55,11:25
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1a-AL,MWCH,NB 01.10,Mi,12:10,14:40
E1a-PH1 Tutor,,1065,Do,8:10,9:40
E1a-PRP1/02,NMN/[For],1365,Mo,12:10,15:40
E1a-ANÜ1/01 u. 02,RAU,0865,Do,9:55,11:25
E1a-PH1,MOE,MP-F310,Do,12:10,15:40
E1a-AN1 Tutor,,0265,Di,15:55,17:25
E1a/b-EK/03,SHNK,1281,Sa,9:00,16:00

48
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-ETP1/01,LI/[Rac],0502,Di,12:10,15:40
E1a-ETP1/01,LI/[Rac],1360,Di,12:10,15:40
E1a-ALÜ/01 u. 02,MWCH,0265,Mi,14:55,16:25
E1a-ET1,LI,1001,Di,8:10,11:25
E1a-PR1,NMN,1001,Mo,8:10,11:25
E1a-AN1,RAU,NB 01.12,Mi,8:55,11:25
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1a-AL,MWCH,NB 01.10,Mi,12:10,14:40
E1a-PH1 Tutor,,1065,Do,8:10,9:40
E1a-PRP1/03,NMN/[For],1365,Mo,12:10,15:40
E1a-ANÜ1/01 u. 02,RAU,0865,Do,9:55,11:25
E1a-PH1,MOE,MP-F310,Do,12:10,15:40
E1a-AN1 Tutor,,0265,Di,15:55,17:25

49
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-ETP1/02,LI/[Rac],0502,Di,12:10,15:40
E1a-ETP1/02,LI/[Rac],1360,Di,12:10,15:40
E1a-ALÜ/01 u. 02,MWCH,0265,Mi,14:55,16:25
E1a-PRP1/01,NMN/[For],1360,Mo,8:10,11:25
E1a-ET1,LI,1001,Di,8:10,11:25
E1a-AN1,RAU,NB 01.12,Mi,8:55,11:25
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1a-AL,MWCH,NB 01.10,Mi,12:10,14:40
E1a-PH1 Tutor,,1065,Do,8:10,9:40
E1a-PRP1/02,NMN/[For],1365,Mo,12:10,15:40
E1a-ANÜ1/01 u. 02,RAU,0865,Do,9:55,11:25
E1a-PH1,MOE,MP-F310,Do,12:10,15:40
E1a-AN1 Tutor,,0265,Di,15:55,17:25

50
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-ETP1/03,LI/[Rac],0502,Di,12:10,15:40
E1a-ETP1/03,LI/[Rac],1360,Di,12:10,15:40
E1a-ALÜ/01 u. 02,MWCH,0265,Mi,14:55,16:25
E1a-ET1,LI,1001,Di,8:10,11:25
E1a-PR1,NMN,1001,Mo,8:10,11:25
E1a-AN1,RAU,NB 01.12,Mi,8:55,11:25
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1a-AL,MWCH,NB 01.10,Mi,12:10,14:40
E1a-PH1 Tutor,,1065,Do,8:10,9:40
E1a-PRP1/03,NMN/[For],1365,Mo,12:10,15:40
E1a-ANÜ1/01 u. 02,RAU,0865,Do,9:55,11:25
E1a-PH1,MOE,MP-F310,Do,12:10,15:40
E1a-AN1 Tutor,,0265,Di,15:55,17:25
E1a/b-EK/03,SHNK,1281,Sa,9:00,16:00

51
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-ETP1/01,LI/[Rac],0502,Di,12:10,15:40
E1a-ETP1/01,LI/[Rac],1360,Di,12:10,15:40
E1a-ALÜ/01 u. 02,MWCH,0265,Mi,14:55,16:25
E1a-PRP1/01,NMN/[For],1360,Mo,8:10,11:25
E1a-ET1,LI,1001,Di,8:10,11:25
E1a-AN1,RAU,NB 01.12,Mi,8:55,11:25
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1a-AL,MWCH,NB 01.10,Mi,12:10,14:40
E1a-PH1 Tutor,,1065,Do,8:10,9:40
E1a-PRP1/02,NMN/[For],1365,Mo,12:10,15:40
E1a-ANÜ1/01 u. 02,RAU,0865,Do,9:55,11:25
E1a-PH1,MOE,MP-F310,Do,12:10,15:40
E1a-AN1 Tutor,,0265,Di,15:55,17:25
E1a/b-EK/03,SHNK,1281,Sa,9:00,16:00

55
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-ETP1/02,LI/[Rac],0502,Di,12:10,15:40
E1a-ETP1/02,LI/[Rac],1360,Di,12:10,15:40
E1a-ALÜ/01 u. 02,MWCH,0265,Mi,14:55,16:25
E1a-ET1,LI,1001,Di,8:10,11:25
E1a-PR1,NMN,1001,Mo,8:10,11:25
E1a-AN1,RAU,NB 01.12,Mi,8:55,11:25
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1a-AL,MWCH,NB 01.10,Mi,12:10,14:40
E1a-PH1 Tutor,,1065,Do,8:10,9:40
E1a-PRP1/03,NMN/[For],1365,Mo,12:10,15:40
E1a-ANÜ1/01 u. 02,RAU,0865,Do,9:55,11:25
E1a-PH1,MOE,MP-F310,Do,12:10,15:40
E1a-AN1 Tutor,,0265,Di,15:55,17:25

56
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-ETP1/03,LI/[Rac],0502,Di,12:10,15:40
E1a-ETP1/03,LI/[Rac],1360,Di,12:10,15:40
E1a-ALÜ/01 u. 02,MWCH,0265,Mi,14:55,16:25
E1a-PRP1/01,NMN/[For],1360,Mo,8:10,11:25
E1a-ET1,LI,1001,Di,8:10,11:25
E1a-AN1,RAU,NB 01.12,Mi,8:55,11:25
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1a-AL,MWCH,NB 01.10,Mi,12:10,14:40
E1a-PH1 Tutor,,1065,Do,8:10,9:40
E1a-PRP1/02,NMN/[For],1365,Mo,12:10,15:40
E1a-ANÜ1/01 u. 02,RAU,0865,Do,9:55,11:25
E1a-PH1,MOE,MP-F310,Do,12:10,15:40
E1a-AN1 Tutor,,0265,Di,15:55,17:25
Stundenplan  WiSe 2014 Vers. 1.1.2 vom 08.10.2014
Semestergruppe  E1b


38
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-PRP1/03,WNKL/[Jan],1303b,Do,12:10,15:40
E1b-PR1,WNKL,1281,Do,8:10,11:25
E1b-PH1,MOE,0460,Fr,8:10,11:25

39
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-PRP1/02,WNKL/[Jan],1303b,Do,12:10,15:40
E1b-PRP1/01,WNKL/[Jan],1303b,Do,8:10,11:25
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1b-AL,UTCK,1260,Mi,12:10,14:40
E1b-ET1,LGE,1465,Mi,8:10,11:25
E1b-ANÜ1/01 u. 02,NMN,1065,Di,12:10,13:40
E1b-AN1,NMN,NB 01.11,Di,8:55,11:25
E1b-PH1,MOE,0460,Fr,8:10,11:25
E1b-ET1 Tutorium,,1260,Di,15:55,17:25
E1b-ET1,LGE,1060,Mo,12:10,15:40

40
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-ALÜ/01 u 02,UTCK,1260,Mi,14:40,16:25
E1b-AL,UTCK,1260,Mi,12:10,14:40
E1b-ET1,LGE,1465,Mi,8:10,11:25
E1b-ANÜ1/01 u. 02,NMN,1065,Di,12:10,13:40
E1b-AN1-Tutorium PLUS,,1265,Mo,15:55,19:10
E1b-AN1,NMN,NB 01.11,Di,8:55,11:25
E1b-ET1 Tutorium,,1260,Di,15:55,17:25
E1b-ET1,LGE,1060,Mo,12:10,15:40

41
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-EK/02,RMML,1486,Mo,8:10,11:25
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1b-ET1,LGE,0660,Mi,8:10,11:25
E1b-ALÜ/01 u 02,UTCK,1260,Mi,14:40,16:25
E1b-AL,UTCK,1260,Mi,12:10,14:40
E1b-ANÜ1/01 u. 02,NMN,1065,Di,12:10,13:40
E1b-AN1-Tutorium PLUS,,1265,Mo,15:55,19:10
E1b-PH1,MOE,MP-F310,Fr,8:10,11:25
E1b-AN1,NMN,NB 01.11,Di,8:55,11:25
E1b-ET1 Tutorium,,1260,Di,15:55,17:25
E1b-EK/01,LAUT,1283,Fr,12:10,17:25
E1b-ET1,LGE,1060,Mo,12:10,15:40

42
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-PRP1/03,WNKL/[Jan],1303b,Do,12:10,15:40
E1b-EK/02,RMML,1486,Mo,8:10,11:25
E1b-EK/01,LAUT,1283,Fr,12:10,15:40
E1b-ETP1/01,LGE/[Rac],0502,Mo,12:10,15:40
E1b-ETP1/01,LGE/[Rac],1360,Mo,12:10,15:40
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1b-PR1,WNKL,1281,Do,8:10,11:25
E1b-ANÜ1/01 u. 02,NMN,1065,Di,12:10,13:40
E1b-ET1 Tutorium,,1260,Mo,15:55,17:25
E1b-AL Tutor,,0265,Fr,15:55,17:25
E1b-PH1,MOE,MP-F310,Fr,8:10,11:25
E1b-AN1,NMN,NB 01.11,Di,8:55,11:25
E1b-AN1-Tutorium PLUS,,1260,Di,15:55,17:25

43
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-EK/02,RMML,1486,Mo,8:10,11:25
E1b-PRP1/02,WNKL/[Jan],1303b,Do,12:10,15:40
E1b-PRP1/01,WNKL/[Jan],1303b,Do,8:10,11:25
E1b-ETP1/02,LGE/[Rac],0502,Mo,12:10,15:40
E1b-ETP1/02,LGE/[Rac],1360,Mo,12:10,15:40
E1b-EK/01,LAUT,1283,Fr,12:10,15:40
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1b-PH1 Tutor,,1265,Mi,16:40,18:10
E1b-ET1,LGE,0660,Mi,8:10,11:25
E1b-ALÜ/01 u 02,UTCK,1260,Mi,14:40,16:25
E1b-AL,UTCK,1260,Mi,12:10,14:40
E1b-ANÜ1/01 u. 02,NMN,1065,Di,12:10,13:40
E1b-ET1 Tutorium,,1260,Mo,15:55,17:25
E1b-PH1,MOE,MP-F310,Fr,8:10,11:25
E1b-AN1,NMN,NB 01.11,Di,8:55,11:25
E1b-AN1-Tutorium PLUS,,1260,Di,15:55,17:25

44
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-PRP1/03,WNKL/[Jan],1303b,Do,12:10,15:40
E1b-ETP1/03,LGE/[Rac],0502,Mo,12:10,15:40
E1b-ETP1/03,LGE/[Rac],1360,Mo,12:10,15:40
E1b-EK/02,RMML,1486,Mo,8:10,11:25
E1b-EK/01,LAUT,1283,Fr,12:10,15:40
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1b-PR1,WNKL,1281,Do,8:10,11:25
E1b-PH1 Tutor,,1265,Mi,16:40,18:10
E1b-ET1,LGE,0660,Mi,8:10,11:25
E1b-ALÜ/01 u 02,UTCK,1260,Mi,14:40,16:25
E1b-AL,UTCK,1260,Mi,12:10,14:40
E1b-ANÜ1/01 u. 02,NMN,1065,Di,12:10,13:40
E1b-ET1 Tutorium,,1260,Mo,15:55,17:25
E1b-AL Tutor,,0265,Fr,15:55,17:25
E1b-PH1,MOE,MP-F310,Fr,8:10,11:25
E1b-AN1,NMN,NB 01.11,Di,8:55,11:25
E1b-AN1-Tutorium PLUS,,1260,Di,15:55,17:25

45
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-EK/02,RMML,1486,Mo,8:10,11:25
E1b-PRP1/02,WNKL/[Jan],1303b,Do,12:10,15:40
E1b-PRP1/01,WNKL/[Jan],1303b,Do,8:10,11:25
E1b-ETP1/01,LGE/[Rac],0502,Mo,12:10,15:40
E1b-ETP1/01,LGE/[Rac],1360,Mo,12:10,15:40
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1b-PH1 Tutor,,1265,Mi,16:40,18:10
E1b-ET1,LGE,0660,Mi,8:10,11:25
E1b-ALÜ/01 u 02,UTCK,1260,Mi,14:40,16:25
E1b-AL,UTCK,1260,Mi,12:10,14:40
E1b-ANÜ1/01 u. 02,NMN,1065,Di,12:10,13:40
E1b-ET1 Tutorium,,1260,Mo,15:55,17:25
E1b-PH1,MOE,MP-F310,Fr,8:10,11:25
E1b-AN1,NMN,NB 01.11,Di,8:55,11:25
E1b-EK/01,LAUT,1283,Fr,12:10,17:25
E1b-AN1-Tutorium PLUS,,1260,Di,15:55,17:25

46
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-PRP1/03,WNKL/[Jan],1303b,Do,12:10,15:40
E1b-EK/02,RMML,1486,Mo,8:10,11:25
E1b-ETP1/02,LGE/[Rac],0502,Mo,12:10,15:40
E1b-ETP1/02,LGE/[Rac],1360,Mo,12:10,15:40
E1b-EK/01,LAUT,1283,Fr,12:10,15:40
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1b-PR1,WNKL,1281,Do,8:10,11:25
E1b-PH1 Tutor,,1265,Mi,16:40,18:10
E1b-ET1,LGE,0660,Mi,8:10,11:25
E1b-ALÜ/01 u 02,UTCK,1260,Mi,14:40,16:25
E1b-AL,UTCK,1260,Mi,12:10,14:40
E1b-ANÜ1/01 u. 02,NMN,1065,Di,12:10,13:40
E1b-ET1 Tutorium,,1260,Mo,15:55,17:25
E1b-AL Tutor,,0265,Fr,15:55,17:25
E1b-PH1,MOE,MP-F310,Fr,8:10,11:25
E1b-AN1,NMN,NB 01.11,Di,8:55,11:25
E1b-AN1-Tutorium PLUS,,1260,Di,15:55,17:25
E1a/b-EK/03,SHNK,1281,Sa,9:00,16:00

47
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-ETP1/03,LGE/[Rac],0502,Mo,12:10,15:40
E1b-ETP1/03,LGE/[Rac],1360,Mo,12:10,15:40
E1b-EK/02,RMML,1486,Mo,8:10,11:25
E1b-PRP1/02,WNKL/[Jan],1303b,Do,12:10,15:40
E1b-PRP1/01,WNKL/[Jan],1303b,Do,8:10,11:25
E1b-EK/01,LAUT,1283,Fr,12:10,15:40
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
E1b-PH1 Tutor,,1265,Mi,16:40,18:10
E1b-ET1,LGE,0660,Mi,8:10,11:25
E1b-ALÜ/01 u 02,UTCK,1260,Mi,14:40,16:25
E1b-AL,UTCK,1260,Mi,12:10,14:40
E1b-ANÜ1/01 u. 02,NMN,1065,Di,12:10,13:40
E1b-ET1 Tutorium,,1260,Mo,15:55,17:25
E1b-PH1,MOE,MP-F310,Fr,8:10,11:25
E1b-AN1,NMN,NB 01.11,Di,8:55,11:25
E1b-AN1-Tutorium PLUS,,1260,Di,15:55,17:25
E1a/b-EK/03,SHNK,1281,Sa,9:00,16:00

48
Name,Dozent,Raum,Tag,Anfang,Ende
E1b-PRP1/03,WNKL/[Jan],1303b,Do,12:10,15:40
E1b-EK/02,RMML,1486,Mo,8:10,11:25
E1b-ETP1/01,LGE/[Rac],0502,Mo,12:10,15:40
E1b-ETP1/01,LGE/[Rac],1360,Mo,12:10,15:40
E1-Elementarmathematik,HGLE,1060,Do,16:00,17:30
