Stundenplan  SoSe 2013 Vers 1.0.6 vom  14.03.2013
Semestergruppe  A-M


11
Name,Dozent,Raum,Tag,Anfang,Ende
BMT4-Mkon sU,BYR,MP-F227,Do,10:00,11:30
BMT4-MKon P,BYR,MP-F230,Do,8:15,9:45
BMT4-EMP/02,DHL/[Hem],0501,Mi,12:10,15:40
BMT4-MSP2/02,JNM/[Kup],1301a,Di,12:10,15:40
BMT4-MS2,JNM,0665,Do,12:10,15:40
BMT4-MS2 Tutorium,,0861,Mo,15:55,17:25
BMT4-EM,WDL,1486,Mi,8:10,11:25

23
Name,Dozent,Raum,Tag,Anfang,Ende
BMT4-TFD sU,Grg ,MP-A5.14,Mo,10:00,11:30
BMT4-AT1,MAA,0265,Di,8:10,11:25
BMT4-ATP1/02,MAA/[Kre],0402,Mi,12:10,15:40
BMT4-MP,LTL,0662,Mo,12:10,15:40
BMT4-MPP/02,LTL/ [Pro],0880,Di,12:10,15:40
BMT4-Mkon sU,BYR,MP-F227,Do,10:00,11:30
BMT4-MKon P,BYR,MP-F230,Do,8:15,9:45
BMT4-EMP/01,DHL/[Hem],0501,Mi,12:10,15:40
BMT4-TFD L,Grg ,MP-A5.14,Mo,8:15,9:45
BMT4-MSP2/01,JNM/[Kup],1303b,Di,12:10,15:40
BMT4-MS2,JNM,0665,Do,12:10,15:40
BMT4-MS2 Tutorium,,0861,Mo,15:55,17:25
BMT4-EM,WDL,1486,Mi,8:10,11:25

24
Name,Dozent,Raum,Tag,Anfang,Ende
BMT4-TFD sU,Grg ,MP-A5.14,Mo,10:00,11:30
BMT4-TFD sU,Grg ,MP-A5.14,Mo,8:15,9:45
BMT4-AT1,MAA,0265,Di,8:10,11:25
BMT4-Mkon sU,BYR,MP-F227,Do,10:00,11:30
BMT4-MKon P,BYR,MP-F230,Do,8:15,9:45
BMT4-MS2 Tutorium,,0861,Mo,15:55,17:25

25
Name,Dozent,Raum,Tag,Anfang,Ende
BMT4-TFD sU,Grg ,MP-A5.14,Mo,10:00,11:30
BMT4-ATP1/01,MAA/[Kre],0402,Mi,12:10,15:40
BMT4-MPP/01,LTL/ [Pro],0880,Di,12:10,15:40
BMT4-Mkon sU,BYR,MP-F227,Do,10:00,11:30
BMT4-MKon P,BYR,MP-F230,Do,8:15,9:45
BMT4-EMP/02,DHL/[Hem],0501,Mi,12:10,15:40
BMT4-TFD L,Grg ,MP-A5.14,Mo,8:15,9:45
BMT4-MSP2/02,JNM/[Kup],1301a,Di,12:10,15:40
BMT4-MS2 Tutorium,,0861,Mo,15:55,17:25

26
Name,Dozent,Raum,Tag,Anfang,Ende
BMT4-TFD sU,Grg ,MP-A5.14,Mo,10:00,11:30
BMT4-TFD sU,Grg ,MP-A5.14,Mo,8:15,9:45
BMT4-ATP1/02,MAA/[Kre],0402,Mi,12:10,15:40
BMT4-MPP/02,LTL/ [Pro],0880,Di,12:10,15:40
BMT4-Mkon sU,BYR,MP-F227,Do,10:00,11:30
BMT4-MKon P,BYR,MP-F230,Do,8:15,9:45
BMT4-EMP/01,DHL/[Hem],0501,Mi,12:10,15:40
BMT4-MSP2/01,JNM/[Kup],1303b,Di,12:10,15:40
BMT4-MS2 Tutorium,,0861,Mo,15:55,17:25
Stundenplan  SoSe 2013 Vers 1.0.6 vom  14.03.2013
Semestergruppe  B-MT5


11
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AT2,MNR,0405,Di,8:10,11:25
BMT5-EA,GNZ,1283,Do,8:10,11:25
BMT5 BU,WNC,0662,Mi,8:10,11:25
BMT5-MDsn,BYR,MP-A5.14,Mo,12:15,13:45
BMT5-MDsn L,BYR,MP-A5.14,Mo,14:00,15:30
BMT5-Adapt,Kle,MP-A5.14,Fr,12:15,15:30
BMT5-AK,MAA,0662,Do,12:10,15:40
BMT5-GPM P,Hbg,MP-F407,Fr,8:15,11:30
BMT5-GPM P,Kpn,MP-F408,Fr,8:15,11:30

12
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AT2,MNR,0405,Di,8:10,11:25
BMT5-GPM P,Hbg,MP-F407,Di,15:45,19:00
BMT5-EA,GNZ,1283,Do,8:10,11:25
BMT5 BU,WNC,0662,Mi,8:10,11:25
BMT5-MDsn,BYR,MP-A5.14,Mo,12:15,13:45
BMT5-Adapt,Kle,MP-A5.14,Fr,12:15,15:30
BMT5-MDsn,BYR,MP-A5.14,Mo,14:00,15:30
BMT5-AK,MAA,0662,Do,12:10,15:40
BMT5-GPM P,Hbg,MP-F407,Fr,8:15,11:30

13
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AT2,MNR,0405,Di,8:10,11:25
BMT5-EA,GNZ,1283,Do,8:10,11:25
BMT5 BU,WNC,0662,Mi,8:10,11:25
BMT5-MDsn,BYR,MP-A5.14,Mo,12:15,13:45
BMT5-MDsn L,BYR,MP-A5.14,Mo,14:00,15:30
BMT5-AK,MAA,0662,Do,12:10,15:40

14
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AT2,MNR,0405,Di,8:10,11:25
BMT5-GPM P,Hbg,MP-F407,Di,15:45,19:00
BMT5-EA,GNZ,1283,Do,8:10,11:25
BMT5 BU,WNC,0662,Mi,8:10,11:25
BMT5-Adapt,Kle,MP-A5.14,Fr,12:15,15:30
BMT5-AK,MAA,0662,Do,12:10,15:40
BMT5-GPM P,Hbg,MP-F407,Fr,8:15,11:30
BMT5-GPM P,Kpn,MP-F408,Fr,8:15,11:30

15
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AT2,MNR,0405,Di,8:10,11:25
BMT5-ATP2/01,MNR/[Huﬂ],0606,Mi,12:10,15:40
BMT5-GPM P,Hbg,MP-F407,Di,15:45,19:00
BMT5-EA,GNZ,1283,Do,8:10,11:25
BMT5 BU,WNC,0662,Mi,8:10,11:25
BMT5-MDsn,BYR,MP-A5.14,Mo,12:15,13:45
BMT5-MDsn L,BYR,MP-A5.14,Mo,14:00,15:30
BMT5-Adapt,Kle,MP-A5.14,Fr,12:15,15:30
BMT5-AK,MAA,0662,Do,12:10,15:40
BMT5-EAP/02,GNZ/[Kor],0301,Di,12:10,15:40
BMT5-EAP/02,GNZ/[Kor],0380,Di,12:10,15:40
BMT5-GPM P,Kpn,MP-F408,Fr,8:15,11:30

16
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AT2,MNR,0405,Di,8:10,11:25
BMT5-EA,GNZ,1283,Do,8:10,11:25
BMT5 BU,WNC,0662,Mi,8:10,11:25
BMT5-MDsn,BYR,MP-A5.14,Mo,12:15,13:45
BMT5-Adapt,Kle,MP-A5.14,Fr,12:15,15:30
BMT5-MDsn,BYR,MP-A5.14,Mo,14:00,15:30
BMT5-ATP2/02,MNR/[Huﬂ],0606,Mi,12:10,15:40
BMT5-AK,MAA,0662,Do,12:10,15:40
BMT5-EAP/01,GNZ/[Kor],0301,Di,12:10,15:40
BMT5-EAP/01,GNZ/[Kor],0380,Di,12:10,15:40

17
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AT2,MNR,0405,Di,8:10,11:25
BMT5- BUP/02,WNC/[Kre],0401,Mi,8:10,11:25
BMT5-EA,GNZ,1283,Do,8:10,11:25
BMT5-MDsn,BYR,MP-A5.14,Mo,12:15,13:45
BMT5-MDsn L,BYR,MP-A5.14,Mo,14:00,15:30
BMT5-Adapt,Kle,MP-A5.14,Fr,12:15,15:30
BMT5- BUP/01,WNC/[Kre],0401,Di,12:10,15:40
BMT5-AK,MAA,0662,Do,12:10,15:40

18
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AT2,MNR,0405,Di,8:10,11:25
BMT5-EA,GNZ,1283,Do,8:10,11:25
BMT5-MDsn,BYR,MP-A5.14,Mo,12:15,13:45
BMT5-Adapt,Kle,MP-A5.14,Fr,12:15,15:30
BMT5-MDsn,BYR,MP-A5.14,Mo,14:00,15:30
BMT5-AK,MAA,0662,Do,12:10,15:40
BMT5-EAP/02,GNZ/[Kor],0301,Di,12:10,15:40
BMT5-EAP/02,GNZ/[Kor],0380,Di,12:10,15:40
BMT5-GPM P,Hbg,MP-F407,Fr,8:15,11:30

19
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AKP/02,MAA/[Kor],0301,Mo,8:10,11:25
BMT5-AKP/02,MAA/[Kor],0303,Mo,8:10,11:25
BMT5-AT2,MNR,0405,Di,8:10,11:25
BMT5-ATP2/01,MNR/[Huﬂ],0606,Mi,12:10,15:40
BMT5 BU,WNC,0662,Mi,8:10,11:25
BMT5-MDsn,BYR,MP-A5.14,Mo,12:15,13:45
BMT5-MDsn L,BYR,MP-A5.14,Mo,14:00,15:30
BMT5-Adapt,Kle,MP-A5.14,Fr,12:15,15:30
BMT5-EAP/01,GNZ/[Kor],0301,Di,12:10,15:40
BMT5-EAP/01,GNZ/[Kor],0380,Di,12:10,15:40

20
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AKP/02,MAA/[Kor],0301,Mo,8:10,11:25
BMT5-AKP/02,MAA/[Kor],0303,Mo,8:10,11:25
BMT5-AT2,MNR,0405,Di,8:10,11:25
BMT5-GPM P,Hbg,MP-F407,Di,15:45,19:00
BMT5-EA,GNZ,1283,Do,8:10,11:25
BMT5 BU,WNC,0662,Mi,8:10,11:25
BMT5-MDsn,BYR,MP-A5.14,Mo,12:15,13:45
BMT5-Adapt,Kle,MP-A5.14,Fr,12:15,15:30
BMT5-MDsn,BYR,MP-A5.14,Mo,14:00,15:30
BMT5-ATP2/02,MNR/[Huﬂ],0606,Mi,12:10,15:40
BMT5-AK,MAA,0662,Do,12:10,15:40
BMT5-GPM P,Kpn,MP-F408,Fr,8:15,11:30

21
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AKP/01,MAA/[Kor],0301,Do,12:10,15:40
BMT5-AKP/01,MAA/[Kor],0303,Do,12:10,15:40
BMT5-EA,GNZ,1283,Do,8:10,11:25
BMT5 BU,WNC,0662,Mi,8:10,11:25
BMT5-MDsn,BYR,MP-A5.14,Mo,12:15,13:45
BMT5-MDsn L,BYR,MP-A5.14,Mo,14:00,15:30
BMT5-Adapt,Kle,MP-A5.14,Fr,12:15,15:30

22
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AKP/01,MAA/[Kor],0301,Do,12:10,15:40
BMT5-AKP/01,MAA/[Kor],0303,Do,12:10,15:40
BMT5-AT2,MNR,0405,Di,8:10,11:25
BMT5-ATP2/01,MNR/[Huﬂ],0606,Mi,12:10,15:40
BMT5- BUP/02,WNC/[Kre],0401,Mi,8:10,11:25
BMT5-EA,GNZ,1283,Do,8:10,11:25
BMT5-MDsn,BYR,MP-A5.14,Mo,12:15,13:45
BMT5-Adapt,Kle,MP-A5.14,Fr,12:15,15:30
BMT5-MDsn,BYR,MP-A5.14,Mo,14:00,15:30
BMT5- BUP/01,WNC/[Kre],0401,Di,12:10,15:40
BMT5-EAP/02,GNZ/[Kor],0301,Di,12:10,15:40
BMT5-EAP/02,GNZ/[Kor],0380,Di,12:10,15:40
BMT5-GPM P,Hbg,MP-F407,Fr,8:15,11:30

23
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AKP/01,MAA/[Kor],0301,Do,12:10,15:40
BMT5-AKP/01,MAA/[Kor],0303,Do,12:10,15:40
BMT5-AT2,MNR,0405,Di,8:10,11:25
BMT5-EA,GNZ,1283,Do,8:10,11:25
BMT5 BU,WNC,0662,Mi,8:10,11:25
BMT5-MDsn,BYR,MP-A5.14,Mo,12:15,13:45
BMT5-MDsn L,BYR,MP-A5.14,Mo,14:00,15:30
BMT5-Adapt,Kle,MP-A5.14,Fr,12:15,15:30
BMT5-ATP2/02,MNR/[Huﬂ],0606,Mi,12:10,15:40
BMT5-EAP/01,GNZ/[Kor],0301,Di,12:10,15:40
BMT5-EAP/01,GNZ/[Kor],0380,Di,12:10,15:40

24
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AT2,MNR,0405,Di,8:10,11:25
BMT5- BUP/02,WNC/[Kre],0401,Mi,8:10,11:25
BMT5-GPM P,Hbg,MP-F407,Di,15:45,19:00
BMT5-AKP/02,MAA/[Kor],0301,Do,8:10,11:25
BMT5-AKP/02,MAA/[Kor],0303,Do,8:10,11:25
BMT5-MDsn,BYR,MP-A5.14,Mo,12:15,13:45
BMT5-Adapt,Kle,MP-A5.14,Fr,12:15,15:30
BMT5-MDsn,BYR,MP-A5.14,Mo,14:00,15:30
BMT5- BUP/01,WNC/[Kre],0401,Di,12:10,15:40
BMT5-AK,MAA,0662,Do,12:10,15:40
BMT5-GPM P,Kpn,MP-F408,Fr,8:15,11:30

25
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-ATP2/01,MNR/[Huﬂ],0606,Mi,12:10,15:40
BMT5- BUP/02,WNC/[Kre],0401,Mi,8:10,11:25
BMT5-MDsn,BYR,MP-A5.14,Mo,12:15,13:45
BMT5-MDsn L,BYR,MP-A5.14,Mo,14:00,15:30
BMT5-Adapt,Kle,MP-A5.14,Fr,12:15,15:30
BMT5- BUP/01,WNC/[Kre],0401,Di,12:10,15:40
BMT5-AK,MAA,0662,Do,12:10,15:40
BMT5-EAP/02,GNZ/[Kor],0301,Di,12:10,15:40
BMT5-EAP/02,GNZ/[Kor],0380,Di,12:10,15:40

26
Name,Dozent,Raum,Tag,Anfang,Ende
BMT5-AKP/01,MAA/[Kor],0301,Do,12:10,15:40
BMT5-AKP/01,MAA/[Kor],0303,Do,12:10,15:40
BMT5-AKP/02,MAA/[Kor],0301,Do,8:10,11:25
BMT5-AKP/02,MAA/[Kor],0303,Do,8:10,11:25
BMT5 BU,WNC,0662,Mi,8:10,11:25
BMT5-MDsn,BYR,MP-A5.14,Mo,12:15,13:45
BMT5-Adapt,Kle,MP-A5.14,Fr,12:15,15:30
BMT5-MDsn,BYR,MP-A5.14,Mo,14:00,15:30
BMT5-ATP2/02,MNR/[Huﬂ],0606,Mi,12:10,15:40
BMT5-EAP/01,GNZ/[Kor],0301,Di,12:10,15:40
BMT5-EAP/01,GNZ/[Kor],0380,Di,12:10,15:40
Stundenplan  SoSe 2013 Vers 1.0.6 vom  14.03.2013
Semestergruppe  B-MT6


11, 13, 17
Name,Dozent,Raum,Tag,Anfang,Ende
BMT6-BV,MSL,0665,Mi,8:15,11:30
BMT6-Robot sU,FGL ,MP-F523,Mo,17:30,19:00
BMT6-Robot L,FGL ,MP-F402,Mi,12:15,15:30
BMT6-Robot L,FGL ,MP-F305,Di,12:15,13:45
BMT6-Robot L,FGL ,MP-F214,Mo,15:45,17:15
BMT6-SN/SNP,RTT,0804,Do,12:10,15:40
BMT6-SN/SNP,RTT,0865,Do,12:10,15:40

12, 24
Name,Dozent,Raum,Tag,Anfang,Ende
BMT6-HTIR L,KCL ,MP-F340,Di,10:00,11:30
BMT6-Robot L,FGL ,MP-F304,Di,12:15,13:45
BMT6-BV,MSL,0665,Mi,8:15,11:30
BMT6-HTIR sU,KCL ,MP-F102,Di,8:15,9:45
BMT6-HTIR L,KCL ,MP-F340,Mo,12:15,15:30
BMT6-Robot sU,FGL ,MP-F523,Mo,17:30,19:00
BMT6-Robot L,FGL ,MP-F201,Mo,15:45,17:15
BMT6-SN/SNP,RTT,0804,Do,12:10,15:40
BMT6-SN/SNP,RTT,0865,Do,12:10,15:40

14
Name,Dozent,Raum,Tag,Anfang,Ende
BMT6-HTIR L,KCL ,MP-F340,Di,10:00,11:30
BMT6-Robot L,FGL ,MP-F304,Di,12:15,13:45
BMT6-BV,MSL,0665,Mi,8:15,11:30
BMT6-HTIR sU,KCL ,MP-F102,Di,8:15,9:45
BMT6-SN/SNP,RTT,0804,Do,12:10,15:40
BMT6-SN/SNP,RTT,0865,Do,12:10,15:40

15, 25
Name,Dozent,Raum,Tag,Anfang,Ende
BMT6-BVP/01,MSL,0701,Mi,8:15,11:30
BMT6-Robot sU,FGL ,MP-F523,Mo,17:30,19:00
BMT6-Robot L,FGL ,MP-F402,Mi,12:15,15:30
BMT6-Robot L,FGL ,MP-F305,Di,12:15,13:45
BMT6-Robot L,FGL ,MP-F214,Mo,15:45,17:15
BMT6-BVP/02,MSL,0701,Mi,12:30,15:45
BMT6-SN/SNP,RTT,0804,Do,12:10,15:40
BMT6-SN/SNP,RTT,0865,Do,12:10,15:40

16, 20, 26
Name,Dozent,Raum,Tag,Anfang,Ende
BMT6-HTIR L,KCL ,MP-F340,Di,10:00,11:30
BMT6-Robot L,FGL ,MP-F304,Di,12:15,13:45
BMT6-BV,MSL,0665,Mi,8:15,11:30
BMT6-HTIR sU,KCL ,MP-F102,Di,8:15,9:45
BMT6-HTIR L,KCL ,MP-F340,Mo,12:15,15:30
BMT6-Robot sU,FGL ,MP-F523,Mo,17:30,19:00
BMT6-Robot L,FGL ,MP-F201,Mo,15:45,17:15
BMT6-BVP/03,MSL,0701,Mi,12:30,15:45
BMT6-SN/SNP,RTT,0804,Do,12:10,15:40
BMT6-SN/SNP,RTT,0865,Do,12:10,15:40

18
Name,Dozent,Raum,Tag,Anfang,Ende
BMT6-HTIR L,KCL ,MP-F340,Mo,12:15,15:30
BMT6-Robot sU,FGL ,MP-F523,Mo,17:30,19:00
BMT6-Robot L,FGL ,MP-F201,Mo,15:45,17:15
BMT6-SN/SNP,RTT,0804,Do,12:10,15:40
BMT6-SN/SNP,RTT,0865,Do,12:10,15:40

19
Name,Dozent,Raum,Tag,Anfang,Ende
BMT6-BVP/01,MSL,0701,Mi,8:15,11:30
BMT6-Robot sU,FGL ,MP-F523,Mo,17:30,19:00
BMT6-Robot L,FGL ,MP-F402,Mi,12:15,15:30
BMT6-Robot L,FGL ,MP-F305,Di,12:15,13:45
BMT6-Robot L,FGL ,MP-F214,Mo,15:45,17:15
BMT6-BVP/02,MSL,0701,Mi,12:30,15:45

21
Name,Dozent,Raum,Tag,Anfang,Ende
BMT6-BV,MSL,0665,Mi,8:15,11:30
BMT6-Robot sU,FGL ,MP-F523,Mo,17:30,19:00
BMT6-Robot L,FGL ,MP-F402,Mi,12:15,15:30
BMT6-Robot L,FGL ,MP-F214,Mo,15:45,17:15
BMT6-SN/SNP,RTT,0804,Do,12:10,15:40
BMT6-SN/SNP,RTT,0865,Do,12:10,15:40

22
Name,Dozent,Raum,Tag,Anfang,Ende
BMT6-BVP/01,MSL,0701,Mi,8:15,11:30
BMT6-HTIR L,KCL ,MP-F340,Di,10:00,11:30
BMT6-Robot L,FGL ,MP-F304,Di,12:15,13:45
BMT6-HTIR sU,KCL ,MP-F102,Di,8:15,9:45
BMT6-HTIR L,KCL ,MP-F340,Mo,12:15,15:30
BMT6-Robot sU,FGL ,MP-F523,Mo,17:30,19:00
BMT6-Robot L,FGL ,MP-F201,Mo,15:45,17:15
BMT6-BVP/02,MSL,0701,Mi,12:30,15:45
BMT6-SN/SNP,RTT,0804,Do,12:10,15:40
BMT6-SN/SNP,RTT,0865,Do,12:10,15:40

23
Name,Dozent,Raum,Tag,Anfang,Ende
BMT6-BV,MSL,0665,Mi,8:15,11:30
BMT6-Robot sU,FGL ,MP-F523,Mo,17:30,19:00
BMT6-Robot L,FGL ,MP-F402,Mi,12:15,15:30
BMT6-Robot L,FGL ,MP-F305,Di,12:15,13:45
BMT6-BVP/03,MSL,0701,Mi,12:30,15:45
BMT6-Robot L,FGL ,MP-F214,Mo,15:45,17:15
BMT6-SN/SNP,RTT,0804,Do,12:10,15:40
BMT6-SN/SNP,RTT,0865,Do,12:10,15:40
Stundenplan  SoSe 2013 Vers 1.0.6 vom  14.03.2013
Semestergruppe  E1a


10
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-OE I,,0360,Do,9:00,17:00
E1a-OE I,,0360,Fr,9:00,17:00

11
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-ET1,LI,0360,Do,8:10,11:25
E1a-AN1,FRDR,NB 01.11,Fr,12:10,15:40
E1a-PH1,KLK,1060,Do,12:10,15:40
E1a-OE I,,0360,Mo,9:00,17:00
E1a-OE I,,0360,Di,9:00,17:00
E1a-OE I,,0360,Mi,9:00,17:00
E1a-ET1 Tutor,,1060,Do,15:55,17:25

12
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-LS/01,RMML,1281,Fr,8:15,11:30
E1a-AL,MOE,1060,Mo,12:10,15:40
E1a-ET1,LI,0360,Di,12:10,15:40
E1a-PR1,MRNG,NB 01.10,Mi,8:10,11:25
E1a-ET1,LI,0360,Do,8:10,11:25
E1a-AN1,FRDR,NB 01.11,Fr,12:10,15:40
E1a-PH1,KLK,1060,Do,12:10,15:40
E1a-TSE/02,,Stiftstr 69 R304a,Di,16:00,17:30
E1a-PH1 Tutor,,1260,Mo,17:25,18:55
E1a-TSE/01,,0662,Mo,15:50,17:20
E1a-ET1 Tutor,,1060,Do,15:55,17:25
E1a-TSE/01,,0861,Mi,15:50,17:20

13
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-AL,MOE,1060,Mo,12:10,15:40
E1a-ET1,LI,0360,Di,12:10,15:40
E1a-PR1,MRNG,NB 01.10,Mi,8:10,11:25
E1a-ET1,LI,0360,Do,8:10,11:25
E1a-PH1,KLK,1060,Do,12:10,15:40
E1a-TSE/02,,Stiftstr 69 R304a,Di,16:00,17:30
E1a-PH1 Tutor,,1260,Mo,17:25,18:55
E1a-AL Tutor,,0662,Mo,15:50,17:20
E1a-ET1 Tutor,,1060,Do,15:55,17:25
E1a-TSE/01,,0861,Mi,15:50,17:20

14
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-LS/01,RMML,1281,Fr,8:15,11:30
E1a-ETP1/03,LI/[Rac],0502,Mi,12:10,15:40
E1a-PRP1/01,MRNG/[Jan],1365,Mi,12:10,15:40
E1a-ET1,LI,0360,Di,12:10,15:40
E1a-PR1,MRNG,NB 01.10,Mi,8:10,11:25
E1a-ET1,LI,0360,Do,8:10,11:25
E1a-AN1,FRDR,NB 01.11,Fr,12:10,15:40
E1a-LS/02,RMML,1281,Sa,8:15,15:15
E1a-PH1,KLK,1060,Do,12:10,15:40
E1a-TSE/02,,Stiftstr 69 R304a,Di,16:00,17:30
E1a-LS/03,SHNK,Stiftstr 69 R304a,Fr,8:15,11:30
E1a-ET1 Tutor,,1060,Do,15:55,17:25
E1a-TSE/01,,0861,Mi,15:50,17:20

15
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-LS/02,RMML,1281,Fr,8:15,11:30
E1a-AL,MOE,1060,Mo,12:10,15:40
E1a-PRP1/02,MRNG/[Jan],1365,Mi,12:10,15:40
E1a-ET1,LI,0360,Di,12:10,15:40
E1a-PR1,MRNG,NB 01.10,Mi,8:10,11:25
E1a-ET1,LI,0360,Do,8:10,11:25
E1a-AN1,FRDR,NB 01.11,Fr,12:10,15:40
E1a-PH1,KLK,1060,Do,12:10,15:40
E1a-TSE/02,,Stiftstr 69 R304a,Di,16:00,17:30
E1a-LS/03,SHNK,Stiftstr 69 R304a,Fr,8:15,11:30
E1a-ETP1/01,LI/[Rac],0502,Mi,12:10,15:40
E1a-PH1 Tutor,,1260,Mo,17:25,18:55
E1a-AL Tutor,,0662,Mo,15:50,17:20
E1a-ET1 Tutor,,1060,Do,15:55,17:25
E1a-TSE/01,,0861,Mi,15:50,17:20

16
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-LS/01,RMML,1281,Fr,8:15,11:30
E1a-AL,MOE,1060,Mo,12:10,15:40
E1a-PRP1/03,MRNG/[Jan],1365,Mi,12:10,15:40
E1a-ET1,LI,0360,Di,12:10,15:40
E1a-ETP1/02,LI/[Rac],0502,Mi,12:10,15:40
E1a-PR1,MRNG,NB 01.10,Mi,8:10,11:25
E1a-AN1,FRDR,NB 01.11,Fr,12:10,15:40
E1a-PH1,KLK,1060,Do,12:10,15:40
E1a-TSE/02,,Stiftstr 69 R304a,Di,16:00,17:30
E1a-LS/03,SHNK,Stiftstr 69 R304a,Fr,8:15,11:30
E1a-PH1 Tutor,,1260,Mo,17:25,18:55
E1a-AL Tutor,,0662,Mo,15:50,17:20
E1a-ET1 Tutor,,1060,Do,15:55,17:25
E1a-TSE/01,,0861,Mi,15:50,17:20

17
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-LS/02,RMML,1281,Fr,8:15,11:30
E1a-AL,MOE,1060,Mo,12:10,15:40
E1a-ETP1/03,LI/[Rac],0502,Mi,12:10,15:40
E1a-PRP1/01,MRNG/[Jan],1365,Mi,12:10,15:40
E1a-ET1,LI,0360,Di,12:10,15:40
E1a-PR1,MRNG,NB 01.10,Mi,8:10,11:25
E1a-AN1,FRDR,NB 01.11,Fr,12:10,15:40
E1a-PH1,KLK,1060,Do,12:10,15:40
E1a-TSE/02,,Stiftstr 69 R304a,Di,16:00,17:30
E1a-PH1 Tutor,,1260,Mo,17:25,18:55
E1a-AL Tutor,,0662,Mo,15:50,17:20
E1a-ET1 Tutor,,1060,Do,15:55,17:25
E1a-TSE/01,,0861,Mi,15:50,17:20

18
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-LS/01,RMML,1281,Fr,8:15,11:30
E1a-AL,MOE,1060,Mo,12:10,15:40
E1a-AN1,FRDR,NB 01.11,Fr,12:10,15:40
E1a-PH1,KLK,1060,Do,12:10,15:40
E1a-TSE/02,,Stiftstr 69 R304a,Di,16:00,17:30
E1a-LS/03,SHNK,Stiftstr 69 R304a,Fr,8:15,11:30
E1a-PH1 Tutor,,1260,Mo,17:25,18:55
E1a-AL Tutor,,0662,Mo,15:50,17:20
E1a-ET1 Tutor,,1060,Do,15:55,17:25

19
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-LS/02,RMML,1281,Fr,8:15,11:30
E1a-AL,MOE,1060,Mo,12:10,15:40
E1a-PRP1/02,MRNG/[Jan],1365,Mi,12:10,15:40
E1a-ET1,LI,0360,Di,12:10,15:40
E1a-PR1,MRNG,NB 01.10,Mi,8:10,11:25
E1a-AN1,FRDR,NB 01.11,Fr,12:10,15:40
E1a-TSE/02,,Stiftstr 69 R304a,Di,16:00,17:30
E1a-ETP1/01,LI/[Rac],0502,Mi,12:10,15:40
E1a-PH1 Tutor,,1260,Mo,17:25,18:55
E1a-AL Tutor,,0662,Mo,15:50,17:20
E1a-TSE/01,,0861,Mi,15:50,17:20

20
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-LS/01,RMML,1281,Fr,8:15,11:30
E1a-ETP1/03,LI,1301b,Mi,12:10,15:40
E1a-AL,MOE,1060,Mo,12:10,15:40
E1a-PRP1/01,MRNG/[Jan],1365,Mi,12:10,15:40
E1a-ET1,LI,0360,Di,12:10,15:40
E1a-PR1,MRNG,NB 01.10,Mi,8:10,11:25
E1a-AN1,FRDR,NB 01.11,Fr,12:10,15:40
E1a-PH1,KLK,1060,Do,12:10,15:40
E1a-TSE/02,,Stiftstr 69 R304a,Di,16:00,17:30
E1a-PH1 Tutor,,1260,Mo,17:25,18:55
E1a-AL Tutor,,0662,Mo,15:50,17:20
E1a-ET1 Tutor,,1060,Do,15:55,17:25
E1a-TSE/01,,0861,Mi,15:50,17:20

21
Name,Dozent,Raum,Tag,Anfang,Ende
E1a-LS/02,RMML,1281,Fr,8:15,11:30
E1a-AL,MOE,1060,Mo,12:10,15:40
E1a-PRP1/03,MRNG/[Jan],1365,Mi,12:10,15:40
E1a-ETP1/02,LI/[Rac],0502,Mi,12:10,15:40
E1a-PR1,MRNG,NB 01.10,Mi,8:10,11:25
E1a-AN1,FRDR,NB 01.11,Fr,12:10,15:40
E1a-PH1,KLK,1060,Do,12:10,15:40
E1a-LS/03,SHNK,Stiftstr 69 R304a,Fr,8:15,11:30
E1a-PH1 Tutor,,1260,Mo,17:25,18:55
E1a-AL Tutor,,0662,Mo,15:50,17:20
